customerNr,year_of_birth,education,marital_status,income,kids,teens,customer_since,last_purchase_in_days,web_purchases,catalog_purchases,store_purchases,web_visits,campaign3,campaign4,campaign5,campaign1,campaign2,country
4483,1993,Graduation,Single,"$72,354.00",0,0,4/17/13,67,2,10,6,1,0,0,0,0,0,SA
1502,1983,Graduation,Together,"$28,427.00",1,0,3/21/13,67,2,0,3,8,0,0,0,0,0,SP
736,1983,Graduation,Together,"$28,427.00",1,0,3/21/13,67,2,0,3,8,0,0,0,0,0,IND
4487,1969,Master,Single,"$39,858.00",1,0,1/24/13,67,2,0,4,6,0,0,0,0,0,SA
3412,1951,Master,Married,"$67,381.00",0,1,1/15/13,67,2,2,9,7,0,1,0,0,0,SP
1744,1965,Basic,Single,"$23,529.00",0,1,1/7/13,67,1,1,2,6,0,0,0,0,0,SP
5837,1967,Graduation,Married,"$51,479.00",1,1,12/28/12,67,6,3,6,7,0,0,0,0,0,SP
3422,1975,Graduation,Married,"$76,068.00",0,1,11/29/12,67,2,3,4,6,0,1,0,0,1,GER
7462,1954,Graduation,Single,"$22,507.00",0,0,11/24/12,67,10,2,4,9,0,0,0,0,0,CA
10702,1984,Graduation,Single,"$52,413.00",1,0,11/3/12,67,7,1,7,7,0,0,0,0,0,SP
2115,1957,Graduation,Together,"$50,116.00",1,1,6/20/14,68,1,0,4,5,0,1,0,0,0,GER
4138,1962,Graduation,Single,"$76,624.00",0,1,5/24/14,68,5,10,7,1,1,0,0,0,0,SP
11091,1953,Graduation,Together,"$34,587.00",1,1,5/16/14,68,1,0,3,4,0,0,0,0,0,GER
7712,1946,PhD,Single,"$62,159.00",0,0,4/28/14,68,6,2,10,4,0,0,0,0,0,US
3535,1965,Graduation,Single,"$66,294.00",0,0,3/17/14,68,4,3,5,2,0,0,0,0,0,SP
5899,1950,PhD,Together,"$5,648.00",1,1,3/13/14,68,1,0,0,20,1,0,0,0,0,US
8749,1984,Graduation,Together,"$37,235.00",1,0,2/1/14,68,1,1,2,4,0,0,0,0,0,SP
10955,1964,Graduation,Widow,"$85,620.00",0,0,1/7/14,68,3,6,4,1,0,0,0,0,0,SP
9491,1984,Graduation,Together,"$23,976.00",1,0,12/27/13,68,3,1,3,7,0,0,0,0,0,SA
5286,1987,Master,Single,"$41,020.00",0,0,10/28/13,68,3,2,4,3,0,0,0,0,0,CA
3409,1984,Graduation,Single,"$36,108.00",1,0,10/15/13,68,7,1,4,9,1,0,0,0,0,SA
2544,1951,Master,Divorced,"$57,530.00",0,1,10/12/13,68,1,1,4,1,0,0,0,0,0,IND
2118,1964,2n Cycle,Married,"$62,905.00",0,1,9/10/13,68,7,2,8,4,0,0,0,0,0,SP
9370,1945,PhD,Married,"$65,846.00",0,0,5/17/13,68,6,3,6,4,0,0,0,0,0,CA
4864,1977,Graduation,Married,"$34,380.00",1,0,5/2/13,68,4,1,3,8,0,0,0,0,0,CA
405,1964,Graduation,Divorced,"$41,638.00",0,1,2/13/13,68,5,5,3,8,1,0,0,0,0,SP
10513,1992,Graduation,Together,"$63,207.00",0,0,1/20/13,68,2,3,6,7,0,0,0,1,0,SP
5138,1950,Graduation,Together,"$28,320.00",0,1,1/14/13,68,1,0,3,8,0,0,0,0,0,SP
8387,1957,Graduation,Married,"$43,140.00",0,1,1/5/13,68,4,1,5,6,0,0,0,0,0,SP
378,1971,Graduation,Married,"$52,531.00",0,0,12/30/12,68,7,2,10,6,0,0,0,0,0,SP
5846,1977,Graduation,Divorced,"$40,246.00",1,0,12/19/12,68,1,0,2,6,0,0,0,0,0,GER
8870,1984,Graduation,Together,"$35,196.00",1,0,11/13/12,68,6,1,5,8,0,0,0,0,0,SP
10340,1984,Graduation,Together,"$35,196.00",1,0,11/13/12,68,6,1,5,8,0,0,0,0,0,SP
7290,1985,Graduation,Single,"$70,596.00",0,0,10/5/12,68,3,5,12,2,0,0,0,0,0,SP
8895,1985,Graduation,Single,"$70,596.00",0,0,10/5/12,68,3,5,12,2,0,0,0,0,0,SP
3635,1962,PhD,Single,"$52,597.00",0,1,5/7/14,69,6,3,8,5,0,0,0,0,0,SA
11178,1972,Master,Single,"$42,394.00",1,0,3/23/14,69,1,0,3,7,0,0,0,0,0,GER
2410,1969,Graduation,Single,"$81,657.00",0,0,1/22/14,69,3,4,8,1,0,0,0,0,0,SP
3281,1960,PhD,Married,"$49,154.00",1,1,11/3/13,69,4,1,8,6,0,0,0,0,0,SP
9905,1952,Graduation,Together,"$34,074.00",1,1,7/13/13,69,3,3,3,6,1,0,0,0,0,SP
2437,1989,Graduation,Married,NA,0,0,6/3/13,69,6,5,12,3,0,1,0,1,0,SP
2565,1955,Master,Divorced,"$70,638.00",0,0,6/1/13,69,4,5,10,3,0,1,0,0,0,SA
7912,1978,Graduation,Married,"$38,136.00",1,0,4/22/13,69,3,1,2,8,1,0,0,0,0,US
7072,1973,Graduation,Married,"$67,432.00",0,1,3/29/13,69,8,5,4,4,0,0,0,0,0,AUS
1409,1951,Graduation,Together,"$40,689.00",0,1,3/18/13,69,7,1,5,8,0,0,0,0,0,US
5314,1951,Graduation,Together,"$40,689.00",0,1,3/18/13,69,7,1,5,8,0,0,0,0,0,SP
7215,1983,Graduation,Single,"$101,970.00",0,0,3/12/13,69,6,8,13,2,0,1,1,1,0,CA
8858,1972,PhD,Married,"$44,325.00",0,1,3/7/13,69,8,2,7,8,0,1,0,0,0,CA
895,1948,PhD,Married,"$61,467.00",0,2,12/9/12,69,5,2,10,5,0,0,0,0,0,SP
10313,1975,Graduation,Married,"$48,178.00",1,1,10/28/12,69,5,1,4,8,0,0,0,0,0,SP
642,1980,Basic,Married,"$16,005.00",1,0,8/14/12,69,2,1,2,8,0,0,0,0,0,CA
8504,1973,Graduation,Married,"$79,593.00",0,0,5/12/14,70,5,6,7,2,0,0,1,0,0,GER
1020,1973,Graduation,Married,"$79,593.00",0,0,5/12/14,70,5,6,7,2,0,0,1,0,0,SP
3717,1959,Graduation,Married,"$61,180.00",0,1,4/23/14,70,5,5,6,3,1,0,0,0,0,SP
7646,1989,Graduation,Single,"$64,449.00",1,0,2/18/14,70,5,3,12,4,0,0,0,0,0,SP
5796,1963,Graduation,Married,"$77,437.00",0,0,11/26/13,70,4,5,13,1,0,0,1,0,0,SP
8625,1976,Graduation,Married,"$17,649.00",1,0,11/12/13,70,3,0,3,8,0,0,0,0,0,US
5407,1954,Graduation,Together,"$53,103.00",0,1,9/12/13,70,10,6,7,7,1,0,0,0,0,SA
4356,1971,Graduation,Together,"$71,819.00",0,1,8/28/13,70,3,3,5,6,0,1,1,0,0,SP
2886,1971,Master,Divorced,"$74,290.00",0,1,8/12/13,70,10,8,10,6,0,1,0,1,0,SP
10057,1951,Graduation,Single,"$72,282.00",0,0,7/19/13,70,5,7,9,7,0,0,0,0,0,SP
10741,1951,Master,Together,"$47,352.00",0,1,4/11/13,70,6,1,5,7,0,0,0,0,0,SP
5491,1951,Master,Together,"$47,352.00",0,1,4/11/13,70,6,1,5,7,0,0,0,0,0,AUS
4442,1961,Graduation,Single,"$46,524.00",0,1,4/5/13,70,1,1,5,3,0,0,0,0,0,CA
3972,1976,Graduation,Together,"$50,200.00",1,1,4/3/13,70,7,1,5,8,0,0,0,0,0,SP
2431,1990,Graduation,Married,"$18,222.00",0,0,12/31/12,70,2,0,3,8,0,0,0,0,0,SP
7899,1952,PhD,Married,"$77,610.00",0,1,10/29/12,70,4,7,4,7,0,0,0,0,0,AUS
9703,1970,PhD,Married,"$38,097.00",1,1,10/15/12,70,3,2,2,7,1,0,0,0,0,SA
6927,1968,PhD,Married,"$44,377.00",1,1,10/5/12,70,5,1,5,8,0,0,0,0,0,SA
7005,1981,Graduation,Single,"$58,684.00",0,0,6/16/14,71,5,3,12,2,0,1,0,0,0,SA
246,1965,Graduation,Married,"$66,480.00",1,1,5/31/14,71,4,1,7,4,0,0,0,0,0,SP
4796,1952,Graduation,Divorced,"$49,638.00",0,1,4/19/14,71,1,0,3,2,0,0,0,0,0,SP
4725,1950,PhD,Together,"$50,616.00",0,1,4/13/14,71,1,1,4,2,0,0,0,0,0,SP
3286,1967,PhD,Divorced,"$26,642.00",1,0,3/1/14,71,2,0,3,6,0,0,0,0,0,SP
10680,1986,Graduation,Together,"$33,235.00",1,0,2/5/14,71,3,0,3,7,0,0,0,0,0,SP
4297,1969,Graduation,Together,"$23,228.00",1,0,1/26/14,71,2,0,3,8,0,0,0,0,0,IND
7327,1959,PhD,Married,"$36,732.00",1,1,12/29/13,71,1,1,4,2,0,0,0,0,0,SP
1553,1946,Graduation,Together,"$82,657.00",0,0,9/27/13,71,7,5,10,4,0,1,0,1,0,GER
1665,1964,PhD,Divorced,"$64,140.00",0,2,9/23/13,71,2,5,6,5,1,0,1,0,1,SA
10640,1974,Graduation,Together,"$44,392.00",1,1,9/5/13,71,4,1,4,7,0,0,0,0,0,SP
7620,1990,Basic,Single,"$16,185.00",1,0,8/5/13,71,2,2,2,8,0,0,0,0,0,IND
7761,1978,2n Cycle,Together,"$38,702.00",1,0,8/1/13,71,3,0,4,6,0,0,0,0,0,AUS
5062,1963,PhD,Married,"$54,072.00",1,1,7/27/13,71,2,0,2,8,0,0,0,0,0,SA
6349,1987,Master,Divorced,"$61,787.00",0,0,7/6/13,71,8,4,6,5,0,0,0,0,0,SP
3386,1992,Graduation,Married,"$34,935.00",0,0,6/21/13,71,2,1,4,7,0,0,0,0,0,SP
8175,1992,Graduation,Married,"$34,935.00",0,0,6/21/13,71,2,1,4,7,0,0,0,0,0,SA
6245,1950,PhD,Together,"$59,292.00",0,1,6/13/13,71,3,5,8,3,0,0,0,0,0,SP
8780,1950,PhD,Together,"$59,292.00",0,1,6/13/13,71,3,5,8,3,0,0,0,0,0,SP
2276,1955,Graduation,Single,"$57,959.00",0,1,5/2/13,71,4,7,11,3,0,0,0,0,0,SP
1172,1983,PhD,Married,"$92,491.00",0,0,5/1/13,71,7,5,12,3,0,1,1,1,0,SP
3225,1984,Master,Married,"$42,207.00",1,0,4/1/13,71,4,1,5,6,1,0,0,0,0,SP
8629,1956,Graduation,Widow,"$46,984.00",1,1,3/26/13,71,1,0,3,5,0,0,0,0,0,CA
798,1987,Graduation,Single,"$23,442.00",1,0,12/24/12,71,1,0,3,7,0,0,0,0,0,SP
269,1963,PhD,Single,"$46,757.00",0,1,11/16/12,71,4,4,7,9,0,0,0,0,0,SP
8213,1980,2n Cycle,Together,"$14,515.00",1,0,11/9/12,71,2,2,3,7,0,0,0,0,0,SP
10245,1986,2n Cycle,Single,"$80,910.00",0,0,10/31/12,71,3,3,8,1,0,0,0,0,0,SP
2447,1979,Graduation,Together,"$30,545.00",1,0,10/17/12,71,2,0,3,7,0,0,0,0,0,IND
9817,1970,Master,Single,"$44,802.00",0,0,8/21/12,71,9,4,12,8,0,0,0,0,0,IND
1371,1976,Graduation,Single,"$79,941.00",0,0,6/28/14,72,2,4,9,1,0,0,0,0,0,AUS
8093,1969,Master,Married,"$79,734.00",0,0,6/28/14,72,4,3,6,1,0,0,0,1,0,SP
713,1977,Master,Married,"$50,353.00",0,0,6/8/14,72,4,4,6,3,0,0,0,0,0,SP
11051,1956,PhD,Together,"$77,376.00",1,1,5/10/14,72,6,3,10,4,0,0,0,0,0,CA
5545,1972,PhD,Married,"$78,075.00",0,0,4/5/14,72,3,5,5,1,0,0,0,0,0,SP
5283,1976,PhD,Single,"$42,473.00",1,1,2/17/14,72,2,1,4,5,0,0,0,0,0,SP
5010,1988,Graduation,Single,"$25,008.00",1,0,2/2/14,72,1,0,3,8,0,0,0,0,0,SP
7495,1948,PhD,Married,"$56,223.00",0,1,12/20/13,72,2,1,5,4,0,0,0,0,0,SP
4368,1980,Graduation,Married,"$47,850.00",1,0,12/3/13,72,3,0,4,6,0,0,0,0,0,SP
6303,1986,PhD,Together,"$91,820.00",0,0,11/23/13,72,5,5,12,1,0,0,0,0,0,CA
1030,1965,PhD,Single,"$40,637.00",1,1,7/17/13,72,1,0,3,7,0,0,0,0,0,SA
10364,1959,Graduation,Divorced,"$23,295.00",0,0,7/13/13,72,1,0,2,8,0,0,0,0,0,SP
6945,1952,Graduation,Single,"$84,574.00",0,0,6/4/13,72,9,11,11,5,0,0,0,0,0,SP
8562,1969,Graduation,Together,"$54,165.00",0,0,5/28/13,72,2,1,7,2,0,0,0,0,0,SP
2918,1981,Graduation,Divorced,"$28,510.00",1,1,4/13/13,72,2,0,4,5,0,0,0,0,0,SP
9167,1956,Graduation,Married,"$67,131.00",0,1,3/26/13,72,9,2,12,6,0,0,0,0,0,SP
4743,1969,PhD,Married,"$56,242.00",0,1,3/3/13,72,8,4,11,6,0,0,0,0,0,US
10742,1983,PhD,Married,"$86,580.00",0,0,2/27/13,72,4,2,5,1,0,0,1,0,0,SP
10965,1955,Graduation,Together,"$76,005.00",0,0,2/22/13,72,3,5,13,6,0,0,0,1,0,SP
7129,1962,PhD,Married,"$54,693.00",0,1,2/17/13,72,6,4,13,6,0,0,0,0,0,SP
3732,1955,Master,Married,"$52,750.00",0,1,2/4/13,72,5,7,9,4,0,0,0,0,0,CA
7124,1968,Graduation,Divorced,"$36,997.00",1,1,2/1/13,72,2,1,4,5,0,0,0,0,0,CA
10686,1965,PhD,Together,"$34,230.00",1,1,12/26/12,72,1,0,2,7,0,0,0,0,0,SP
7247,1960,Graduation,Widow,"$47,916.00",0,1,11/22/12,72,7,4,6,6,0,1,0,0,0,GER
1513,1979,2n Cycle,Together,"$60,839.00",1,1,8/28/12,72,2,2,12,8,0,0,0,0,0,SP
460,1972,PhD,Married,"$79,930.00",0,0,8/8/12,72,3,5,8,2,0,0,0,0,0,SA
6653,1970,PhD,Married,"$55,158.00",1,1,7/30/12,72,7,2,5,7,0,0,0,0,0,SP
9400,1958,2n Cycle,Single,"$85,485.00",0,0,6/21/14,73,6,6,6,2,0,0,0,0,0,SP
7106,1943,PhD,Married,"$75,865.00",0,0,3/31/14,73,3,5,10,1,0,0,0,0,0,SP
4252,1965,Graduation,Married,"$44,375.00",0,1,3/23/14,73,4,1,6,5,0,0,0,0,0,SP
9240,1971,PhD,Single,"$60,504.00",0,1,2/7/14,73,6,2,8,6,0,0,0,0,0,SP
10770,1959,Graduation,Married,"$65,492.00",0,0,1/26/14,73,4,7,13,2,0,0,0,0,0,CA
176,1980,2n Cycle,Single,"$67,506.00",0,1,1/2/14,73,4,1,6,3,0,0,0,0,0,SP
6870,1959,PhD,Divorced,"$68,805.00",0,1,9/17/13,73,3,1,7,2,0,0,0,0,0,SP
143,1970,Graduation,Single,"$61,209.00",0,0,8/25/13,73,5,3,4,2,0,0,0,0,0,US
6445,1967,Graduation,Together,"$66,825.00",0,0,7/14/13,73,4,5,6,2,0,0,0,0,0,SA
4278,1983,PhD,Single,"$87,188.00",0,0,6/3/13,73,10,2,6,3,0,0,0,0,0,IND
6906,1953,Master,Widow,"$84,953.00",0,0,6/3/13,73,3,10,4,2,0,1,1,1,0,SP
4637,1954,PhD,Single,"$74,637.00",0,0,5/18/13,73,6,9,9,3,0,0,0,1,0,SA
8690,1962,Graduation,Married,"$86,111.00",0,0,4/19/13,73,5,7,10,2,0,0,0,0,0,CA
1173,1947,Master,Together,"$77,632.00",0,0,3/10/13,73,4,2,6,2,0,1,1,0,0,SP
1928,1973,Graduation,Married,"$31,814.00",1,0,2/9/13,73,2,0,3,9,1,0,0,0,0,SA
9029,1972,PhD,Married,"$70,116.00",0,0,1/26/13,73,2,8,12,1,0,0,0,0,0,SP
10299,1969,PhD,Single,"$48,240.00",0,0,11/9/12,73,6,3,13,5,0,0,0,0,0,SP
9246,1985,Master,Together,"$40,101.00",1,0,10/14/12,73,6,1,6,7,0,0,0,0,0,IND
4943,1953,Graduation,Married,"$70,503.00",0,0,9/30/12,73,2,4,9,6,0,1,1,0,0,SP
4122,1975,Graduation,Married,"$79,205.00",0,0,8/29/12,73,6,5,4,4,0,0,0,1,0,SP
2853,1980,Graduation,Single,"$51,766.00",1,0,3/11/14,74,4,2,4,5,0,0,0,0,0,CA
902,1980,Graduation,Together,"$62,994.00",1,0,3/4/14,74,6,2,4,6,0,0,0,0,0,CA
1672,1974,PhD,Together,"$65,640.00",0,1,3/1/14,74,5,1,8,2,0,0,0,0,0,SA
7254,1969,Graduation,Together,"$38,361.00",1,0,12/27/13,74,3,1,3,7,0,0,0,0,0,SA
8775,1969,Graduation,Together,"$38,361.00",1,0,12/27/13,74,3,1,3,7,0,0,0,0,0,AUS
9543,1985,Graduation,Married,"$19,986.00",1,0,11/14/13,74,0,0,3,7,0,0,0,0,0,SP
7093,1985,Graduation,Married,"$19,986.00",1,0,11/14/13,74,0,0,3,7,0,0,0,0,0,SP
2894,1985,Graduation,Single,"$72,903.00",0,0,10/29/13,74,7,5,8,4,0,1,1,1,0,SP
5956,1948,PhD,Divorced,"$45,072.00",1,2,10/16/13,74,6,1,4,8,0,0,0,0,0,AUS
1921,1967,PhD,Married,"$59,062.00",2,1,10/3/13,74,2,0,3,4,0,0,0,0,0,SP
5057,1961,Master,Married,"$61,794.00",0,1,9/14/13,74,4,4,10,2,0,0,0,0,0,SP
10260,1965,Master,Together,"$45,143.00",0,1,8/26/13,74,6,1,5,7,0,0,0,0,0,SP
2262,1965,Master,Together,"$45,143.00",0,1,8/26/13,74,6,1,5,7,0,0,0,0,0,SA
7930,1969,Master,Single,"$26,877.00",0,0,8/19/13,74,3,1,6,6,0,0,0,0,0,SP
1461,1965,PhD,Divorced,"$36,921.00",1,1,7/28/13,74,2,0,3,7,0,0,0,0,0,CA
7514,1956,2n Cycle,Together,"$54,342.00",1,1,7/3/13,74,3,1,4,6,0,0,0,0,0,AUS
6461,1969,Master,Single,"$62,772.00",0,1,5/19/13,74,5,6,11,2,0,1,0,0,0,SP
257,1959,PhD,Married,"$75,032.00",0,1,4/28/13,74,5,4,9,3,0,0,0,0,0,SP
9460,1963,Graduation,Married,"$22,419.00",0,0,4/18/13,74,3,2,2,8,0,0,0,0,0,SP
3855,1963,Graduation,Married,"$22,419.00",0,0,4/18/13,74,3,2,2,8,0,0,0,0,0,CA
367,1978,2n Cycle,Married,"$36,550.00",1,0,2/19/13,74,9,1,5,9,0,0,0,0,0,CA
9265,1953,Graduation,Married,"$75,027.00",0,1,1/9/13,74,9,4,6,5,0,0,0,0,0,SA
1990,1974,PhD,Single,"$63,159.00",0,0,11/5/12,74,3,5,8,3,1,0,0,0,0,SP
3594,1973,Master,Married,"$54,108.00",1,1,11/5/12,74,8,2,9,8,0,0,0,0,0,CA
9292,1952,Graduation,Married,"$81,795.00",0,0,10/26/12,74,4,11,7,2,0,0,0,0,0,SP
6218,1965,Graduation,Married,"$59,594.00",0,1,10/20/12,74,8,1,7,7,0,1,0,0,0,SP
6528,1982,Master,Together,"$18,492.00",1,0,6/5/14,75,1,0,2,8,0,0,0,0,0,SP
10164,1958,Graduation,Single,"$94,472.00",0,1,4/3/14,75,5,5,5,5,0,1,1,0,0,SP
9937,1979,Graduation,Single,"$70,337.00",0,0,1/2/14,75,2,2,12,1,0,0,0,0,0,US
274,1973,Graduation,Single,"$34,853.00",1,1,12/23/13,75,2,0,3,6,0,0,0,0,0,GER
5250,1943,Master,Widow,NA,0,0,10/30/13,75,5,5,11,1,0,0,1,0,0,AUS
11010,1984,PhD,Single,"$16,269.00",1,0,8/30/13,75,3,0,3,8,0,0,0,0,0,SP
6969,1982,Graduation,Together,"$50,272.00",1,0,8/7/13,75,4,1,5,7,0,0,0,0,0,AUS
10735,1971,Graduation,Single,"$22,804.00",1,0,7/31/13,75,2,0,2,9,0,0,0,0,0,SA
5068,1971,Graduation,Single,"$22,804.00",1,0,7/31/13,75,2,0,2,9,0,0,0,0,0,SP
9974,1974,Graduation,Married,"$30,631.00",1,0,7/12/13,75,3,1,2,7,0,0,0,0,0,SA
7053,1966,PhD,Single,"$78,420.00",0,0,6/29/13,75,3,10,8,1,0,0,0,0,0,SA
3179,1980,Graduation,Single,"$81,741.00",0,0,6/16/13,75,6,6,7,2,0,0,0,0,0,SP
8082,1971,Graduation,Married,"$25,721.00",1,0,5/21/13,75,1,1,2,7,0,0,0,0,0,AUS
1362,1972,Graduation,Single,"$31,907.00",0,0,3/4/13,75,6,1,6,7,0,0,0,0,0,GER
6768,1962,Graduation,Divorced,"$37,859.00",1,2,1/12/13,75,1,0,3,8,0,0,0,0,0,CA
2375,1972,Graduation,Together,"$30,261.00",1,2,9/25/12,75,0,0,3,8,0,0,0,0,0,SP
6856,1979,Graduation,Together,"$21,645.00",1,0,9/3/12,75,3,0,3,9,0,0,0,0,0,GER
4066,1978,2n Cycle,Divorced,"$21,282.00",1,0,5/11/14,76,2,1,2,6,0,0,0,0,0,SP
4333,1954,Graduation,Together,"$32,144.00",1,1,3/23/14,76,2,1,3,7,0,1,0,0,0,IND
2948,1954,Master,Divorced,"$62,637.00",0,1,3/1/14,76,2,2,5,2,0,0,0,0,0,CA
4927,1971,Graduation,Together,"$16,626.00",2,0,1/15/14,76,3,0,3,9,0,0,0,0,0,SA
7426,1971,2n Cycle,Married,"$54,690.00",1,1,11/7/13,76,3,1,5,3,0,0,0,0,0,SP
8360,1971,2n Cycle,Married,"$54,690.00",1,1,11/7/13,76,3,1,5,3,0,0,0,0,0,SP
4058,1955,PhD,Single,"$61,284.00",0,0,10/12/13,76,11,2,8,6,0,1,0,0,0,SP
10755,1976,2n Cycle,Married,"$23,718.00",1,0,9/2/13,76,3,1,2,7,0,0,0,0,0,AUS
8414,1962,PhD,Single,"$33,419.00",0,1,8/17/13,76,2,0,4,7,0,0,0,0,0,SP
6810,1983,Graduation,Divorced,"$82,025.00",0,0,5/28/13,76,3,2,6,1,0,0,1,0,0,SA
3839,1958,Basic,Single,"$15,056.00",1,1,5/3/13,76,2,2,3,5,0,0,0,0,0,SP
3483,1958,Graduation,Married,"$48,192.00",0,0,4/6/13,76,2,8,12,8,0,1,0,1,1,CA
238,1967,2n Cycle,Together,"$67,309.00",1,1,1/23/13,76,9,6,9,7,0,0,0,0,0,SP
591,1957,Graduation,Widow,"$66,033.00",0,1,1/20/13,76,8,3,7,7,0,0,0,0,0,IND
5063,1977,Graduation,Single,"$28,769.00",1,0,12/18/12,76,4,1,4,9,0,0,0,0,0,SP
4303,1957,PhD,Together,"$6,835.00",0,1,12/8/12,76,0,0,1,20,0,0,0,0,0,CA
2258,1986,Graduation,Married,"$32,880.00",1,0,12/4/12,76,1,0,3,8,0,0,0,0,0,SP
7301,1982,2n Cycle,Single,"$23,616.00",1,0,11/17/12,76,3,0,3,8,0,0,0,0,0,SP
11121,1981,Graduation,Married,"$19,419.00",1,0,11/10/12,76,4,0,3,9,0,0,0,0,0,IND
5287,1973,Graduation,Married,"$34,961.00",1,0,6/19/14,77,3,1,3,7,0,0,0,0,0,SP
6457,1976,Graduation,Divorced,"$64,892.00",0,1,5/29/14,77,6,4,12,4,0,0,0,0,0,SA
3559,1988,2n Cycle,Married,"$16,248.00",1,0,5/10/14,77,2,1,3,6,0,0,0,0,0,IND
5577,1983,Graduation,Together,"$43,776.00",1,0,5/3/14,77,1,0,2,6,0,0,0,0,0,SP
641,1967,Graduation,Single,"$52,074.00",0,1,4/4/14,77,2,2,2,4,1,0,0,0,0,IND
954,1960,Basic,Widow,"$22,123.00",0,0,3/27/14,77,2,1,3,5,0,0,0,0,0,AUS
1834,1978,Master,Single,"$35,544.00",1,0,3/8/14,77,2,0,3,7,0,0,0,0,0,SA
8789,1989,2n Cycle,Married,"$59,060.00",1,0,1/11/14,77,3,1,7,4,0,0,0,0,0,SP
10584,1976,Graduation,Married,"$65,665.00",0,1,12/2/13,77,5,10,8,3,0,0,0,0,0,SP
2337,1971,Graduation,Divorced,"$29,819.00",1,0,10/24/13,77,3,0,3,6,0,0,0,0,0,SP
6071,1989,Graduation,Single,"$81,217.00",0,0,7/19/13,77,3,7,11,1,0,0,0,0,0,SP
295,1989,Graduation,Single,"$81,217.00",0,0,7/19/13,77,3,7,11,1,0,0,0,0,0,SP
10203,1990,Graduation,Single,"$26,095.00",1,0,6/30/13,77,1,0,3,7,0,0,0,0,0,SP
3968,1970,2n Cycle,Divorced,"$65,706.00",0,0,6/28/13,77,11,3,12,7,0,1,1,0,1,CA
4037,1976,Graduation,Divorced,"$31,859.00",1,0,6/14/13,77,1,0,2,7,0,0,0,0,0,SA
6932,1941,PhD,Married,"$93,027.00",0,0,4/13/13,77,7,10,5,2,0,0,1,0,0,SP
10159,1970,Graduation,Divorced,"$58,710.00",0,1,3/31/13,77,11,5,9,6,0,0,0,0,0,AUS
1177,1966,Master,Together,"$49,618.00",1,1,1/26/13,77,3,1,3,7,0,0,0,0,0,SP
9426,1964,Master,Single,"$58,308.00",0,1,1/12/13,77,2,6,3,8,0,0,0,0,0,SP
10637,1964,Graduation,Married,"$40,800.00",1,2,1/1/13,77,3,0,3,7,0,0,0,0,0,SP
10826,1959,Graduation,Married,"$18,690.00",0,0,12/28/12,77,1,1,2,8,0,0,0,0,0,SP
4086,1959,Graduation,Married,"$18,690.00",0,0,12/28/12,77,1,1,2,8,0,0,0,0,0,GER
10304,1959,Graduation,Married,"$18,690.00",0,0,12/28/12,77,1,1,2,8,0,0,0,0,0,SP
7998,1958,Graduation,Together,"$28,087.00",1,1,12/11/12,77,2,2,2,7,0,0,0,0,0,IND
10992,1967,Graduation,Together,"$75,702.00",1,1,8/29/12,77,4,6,11,8,0,0,0,0,0,SA
6383,1971,PhD,Together,"$32,892.00",1,0,5/25/14,78,3,0,3,8,0,0,0,0,0,SA
10536,1971,PhD,Together,"$32,892.00",1,0,5/25/14,78,3,0,3,8,0,0,0,0,0,SP
6036,1959,Master,Together,"$89,120.00",0,0,3/17/14,78,5,6,7,1,0,0,1,0,0,SP
11092,1961,Graduation,Married,"$27,116.00",1,1,3/2/14,78,2,0,3,7,0,0,0,0,0,SA
538,1989,Graduation,Single,"$46,107.00",1,0,2/10/14,78,1,1,4,3,0,0,0,0,0,SA
10022,1973,PhD,Single,"$54,466.00",1,1,2/9/14,78,1,0,2,5,0,0,0,0,0,SP
10157,1965,Graduation,Single,"$59,686.00",0,1,1/25/14,78,4,1,6,4,0,0,0,0,0,CA
3503,1950,Graduation,Divorced,"$82,460.00",0,0,12/2/13,78,5,3,6,1,0,0,0,0,0,SA
146,1960,PhD,Single,"$76,045.00",0,0,11/15/13,78,4,5,11,2,0,0,0,1,0,SP
5538,1975,Graduation,Divorced,"$83,829.00",0,0,10/8/13,78,4,7,6,1,1,0,1,1,0,SP
3910,1975,Graduation,Divorced,"$83,829.00",0,0,10/8/13,78,4,7,6,1,1,0,1,1,0,SP
4227,1968,Master,Together,"$32,889.00",1,1,9/6/13,78,2,1,3,5,0,0,0,0,0,SP
6634,1979,Master,Divorced,"$33,462.00",1,0,8/7/13,78,2,0,3,7,0,0,0,0,0,SA
8916,1975,Graduation,Divorced,"$36,627.00",2,0,7/23/13,78,0,0,3,5,0,0,0,0,0,SA
6460,1982,Graduation,Married,"$28,718.00",1,0,7/13/13,78,2,0,3,8,0,0,0,0,0,IND
5883,1972,Graduation,Married,"$77,981.00",1,0,5/26/13,78,7,4,7,5,0,0,0,0,0,SP
10091,1956,Graduation,Single,"$60,230.00",0,1,5/20/13,78,6,3,6,5,0,0,0,0,0,SP
697,1969,Graduation,Together,"$74,918.00",0,0,3/12/13,78,5,9,6,3,0,0,1,0,0,SP
2607,1953,Graduation,Single,"$40,464.00",0,1,1/11/13,78,8,2,8,8,0,0,0,0,0,SP
8427,1956,Master,Single,"$64,857.00",0,0,11/23/12,78,7,5,10,4,0,0,0,0,0,SP
217,1956,Master,Single,"$64,857.00",0,0,11/23/12,78,7,5,10,4,0,0,0,0,0,CA
